IBGE;UF;MUNICIPIO;CNES;NOME FANTASIA;RAZAO SOCIAL;CNPJ PROPRIO;CNPJ MANTENEDORA;TIPO GESTAO;LOGRADOURO;NUMERO;BAIRRO;CEP;LATITUDE;LONGITUDE
330490;RJ;SAO GONCALO;9705481;BRASCIPA;BRASCIPA RIO MEDICINA E SEGURANCA DO TRABALHO LTDA;22339076000189;;M;CORONEL MOREIRA CESAR;105;CENTRO;24440400;;
330455;RJ;RIO DE JANEIRO;9639977;LEONARDO DE AVILA LINS;LEONARDO DE AVILA LINS JUNIOR;;;M;PRACA AQUIDAUANA;30;VILA KOSMOS;21220060;;
330455;RJ;RIO DE JANEIRO;1024973;DRA FATIMA FERNANDES;MARIA DE FATIMA GOUVEA FERNANDES;;;M;RUA ALMIRANTE PEREIRA GUIMARAES;72;LEBLON;22440005;;
330455;RJ;RIO DE JANEIRO;7827938;AMC DIAGNOSE OCULAR;AMC DIAGNOSE OCULAR ME;19325346000198;;M;AV AYRTON SENNA;3000;BARRA DA TIJUCA;22775003;;
330455;RJ;RIO DE JANEIRO;1041614;CLAUDIA MARIA MESQUITA GARBOIS;CLAUDIA MARIA MESQUITA GARBOIS;;;M;BOULEVARD 28 DE SETEMBRO;44;VILA ISABEL;20551031;;
330455;RJ;RIO DE JANEIRO;9779922;DR GUILLERMO DERMACLINIC;DR GUILLERMO DERMACLINIC EIRELI;32431713000104;;M;RUA SAO JANUARIO;153;SAO CRISTOVAO;20921002;;
330490;RJ;SAO GONCALO;9549986;ANGIOCARE SERVICOS MEDICOS E DIAGNOSTICOS POR IMAGEM LTDA;ANGIOCARE SERVICOS MEDICOS E DIAGNOSTICOS POR IMAGEM LTDA;29170843000118;;M;RUA YOLANDA SAAD ABUZAID;150;ALCANTARA;24710460;;
330455;RJ;RIO DE JANEIRO;0208329;FARMACIAS PAGUE MENOS 641;EMPREENDIMENTOS PAGUE MENOS;06626253064125;;M;ESTRADA DO GALEAO;2041;JARDIM GUANABARA;21931385;;
330455;RJ;RIO DE JANEIRO;1040944;ANDRE LUIZ RODRIGUES CONSULTORIO MEDICO;ANDRE LUIZ DE SOUZA RODRIGUES DA SILVA;;;M;AV PADRE ROSER;42;VILA DA PENHA;21220560;;
330100;RJ;CAMPOS DOS GOYTACAZES;9200088;CENTRO DE CONTROLE DE ZOONOSES E VIGILANCIA AMBIENTAL;CAMPOS SECRETARIA DE SAUDE E ASSISTENCIA SOCIAL;;29247491000151;M;AV PRESIDENTE VARGAS;180;PECUARIA;28053100;;
330455;RJ;RIO DE JANEIRO;9995633;ORTHOCLUB ORTODONTIA;ORTHOCLUB ORTODONTIA LTDA;05858583000100;;M;AVN DOM HELDER CAMARA;5200;CACHAMBI;20040007;;
330455;RJ;RIO DE JANEIRO;0030147;PRISCILA BARROSO;PRISCILA BARROSO TEODORO FERNANDES;;;M;RUA NICARAGUA;630;PENHA;21020050;;
330455;RJ;RIO DE JANEIRO;1006177;LENISE DURAO UCHOA;LENISE DURAO UCHOA;;;M;AVENIDA BRAS DE PINA;1005;PENHA CIRCULAR;21210673;;
330455;RJ;RIO DE JANEIRO;0247456;DROGARIA VENANCIO V21 IPANEMA;VENANCIO PRODUTOS FARMACEUTICOS LTDA;00285753002134;;M;RUA VISCONDE DE PIRAJA;477;IPANEMA;22410003;;
330455;RJ;RIO DE JANEIRO;9370579;LABS A MEDICINA DIAGNOSTICA 0277 65;FLEURY S A;60840055027765;;M;RUA BARAO DE IPANEMA;29;COPACABANA;22050031;;
330010;RJ;ANGRA DOS REIS;7332343;ESTRATEGIA DE SAUDE DA FAMILIA DO PONTAL;SECRETARIA MUNICIPAL DE SAUDE;;29172467000109;M;RUA DOS SABIAS;S/N;PONTAL;23942345;;
330455;RJ;RIO DE JANEIRO;9945709;CSNSC FILIAL 02;CASA DE SAUDE NOSSA SENHORA DO CARMO LTDA;33756768000220;;M;RUA VISCONDE DE SANTA CRUZ;172;ENGENHO NOVO;20950340;;
330100;RJ;CAMPOS DOS GOYTACAZES;9371621;BRUNO MATTOS BARRETO;BRUNO MATTOS BARRETO;;;M;AVENIDA CRISTOVAM LYSANDRO ALBERNAZ;77;PARQUE GUARUS;28070576;;
330100;RJ;CAMPOS DOS GOYTACAZES;7477902;MONICA MANHAES HENRY;MONICA MANHAES HENRY;;;M;RUA CONSELHEIRO OTAVIANO;84;CENTRO;28010140;;
330010;RJ;ANGRA DOS REIS;9799869;MARIA CRISTINA PAES LEME;MARIA CRISTINA PAES LEME;32953346000109;;M;RUA NOVA FRIBURGO;174;AEROPORTO;23934665;;
330550;RJ;SAQUAREMA;9234861;CONSULTORIO OFTALMOLOGICO MARCELO XAVIER;MARCELO DE ALMEIDA XAVIER;;;M;RUA DOMINGOS DA FONSECA;22;BACAXA;28994352;;
330455;RJ;RIO DE JANEIRO;9837183;SILVIO PITKOWSKI;SILVIO PITKOWSKI;;;M;RUA JARDIM BOTANICO;674;JARDIM BOTANICO;22461000;;
330455;RJ;RIO DE JANEIRO;9510346;NATALIA LAINETTI;NATALIA SILVA FREIRE LAINETTI;;;M;BOULEVARD 28 DE SETEMBRO;62;VILA ISABEL;20551030;;
330455;RJ;RIO DE JANEIRO;9894632;BRUNO RAMOS SERRADEIRA;BRUNO RAMOS SERRADEIRA;;;M;AVENIDA DAS AMERICAS;2300;BARRA DA TIJUCA;22640101;;
330455;RJ;RIO DE JANEIRO;9967591;POLICLINICA SOCIAL DE COPACABANA;DOCTORS LIFE BRAZIL ATIVIDADE MEDICA AMBULATORIAL LTDA;33506464000123;;M;AV PRINCESA ISABEL;500;COPACABANA;20011010;;
330630;RJ;VOLTA REDONDA;9519807;JULIANA DE SOUZA ALVES;JULIANA DE SOUZA ALVES11854654721;19752776000196;;M;AV ANTONIO DE ALMEIDA;1048105;RETIRO;27277330;;
330455;RJ;RIO DE JANEIRO;7388470;SMS CENTRO DE REFERENCIA DE IMUNOBIOLOGICOS ESPECIAIS CRIE;SMS RIO CENTRO DE REFERENCIA DE IMUNOBIOLOGICOS ESPECIAIS;;29468055000102;M;AVENIDA BRASIL;4365;MANGUINHOS;21040360;;
330455;RJ;RIO DE JANEIRO;9995714;PREMIUM MEDICAMENTOS CRX;PREMIUM MEDICAMENTOS CRX LTDA ME;26214156000169;;M;ESTRADA DO GALEAO;1334;JARDIM CARIOCA;21931522;;
330250;RJ;MAGE;0076317;CENTRAL DE TRANSPORTE ELETIVO EM SAUDE;SECRETARIA MUNICIPAL DE MAGE;;29138351000145;M;RUA PIO XII;35;CENTRO;25901550;;
330455;RJ;RIO DE JANEIRO;9196927;EDGARD RENAUD BAPTISTA DE OLIVEIRA;EDGARD RENAUD BAPTISTA DE OLIVEIRA;;;M;ETR DO PORTELA;99;MADUREIRA;21351245;;
330455;RJ;RIO DE JANEIRO;1001078;LAIZA;LAIZA DIAS PEREZ;;;M;RUA SIQUEIRA CAMPOS;93;COPACABANA;22031071;;
330455;RJ;RIO DE JANEIRO;9137874;MARTIN DROLSHAGEN LIMA;MARTIN DROLSHAGEN LIMA;;;M;RUA IVO PRADO;79;VARGEM GRANDE;23080200;;
330455;RJ;RIO DE JANEIRO;7898843;HOSPITAL PANAMERICANO;CASA DE SAUDE SANTA THEREZINHA S A;33575127000600;;M;MOURA BRITO;138;TIJUCA;20520060;;
330455;RJ;RIO DE JANEIRO;1036564;LEILA BUCCI;LEILA BUCCI DOS SANTOS;;;M;AV DAS AMERICAS;15511;RECREIO DOS BANDEIRA;22790701;;
330455;RJ;RIO DE JANEIRO;9882057;HAZAN JD BOTANICO;EDUARDO MAURICIO HAZAN;;;M;RUA JARDIM BOTANICO;674;JARDIM BOTANICO;22461002;;
330455;RJ;RIO DE JANEIRO;9442855;HEPATOSCAN;HEPATOSCAN SERVICOS MEDICOS LTDA;13353902000153;;M;RUA REAL GRANDEZA;108;BOTAFOGO;22281034;;
330455;RJ;RIO DE JANEIRO;9946497;EMEDI;EMEDI EMPRESA DE MEDICINA E DIAGNOSTICO LTDA;35796390000132;;M;PC CONDESSA PAULO DE FRONTIM;44;RIO COMPRIDO;20261190;;
330455;RJ;RIO DE JANEIRO;9924396;NORTE INTENSIVE ASSISTENCIA MEDICA;NORTE INTENSIVE ASSISTENCIA MEDICA LTDA;13030266000129;;M;RUA SOROCABA;691;BOTAFOGO;22271110;;
330320;RJ;NILOPOLIS;7948549;SAMU DE NILOPOLIS USA 1;MUNICIPIO DE NILOPOLIS;;29138286000409;M;RUA SENADOR FERNANDO MENDES;S/N;CENTRO;26540080;;
330010;RJ;ANGRA DOS REIS;7878672;THAINA GOMES DO REGO;THAINA GOMES DO REGO;;;M;AVENIDA DO TRABALHADOR;23;JACUECANGA;23914290;;
330455;RJ;RIO DE JANEIRO;1036300;ENEIDA MARIA TEIXEIRA TAVARES;ENEIDA MARIA TEIXEIRA TAVARES;;;M;RUA BARATA RIBEIRO;383;COPACABANA;22040001;;
330455;RJ;RIO DE JANEIRO;7519850;LAFE SERVICOS DIAGNOSTICOS SAO CRISTOVAO;LAFE SERVICOS DIAGNOSTICOS LTDA;19571321000506;;M;RUA SAO LUIS GONZAGA;14;SAO CRISTOVAO;20910060;;
330610;RJ;VALENCA;7539525;FENIX SERVICOS MEDICOS;LC RF SILVA SERVICOS MEDICOS LTDA;17347370000100;;M;RUA CEL JOAO RUFINO;11;CENTRO;27600000;;
330555;RJ;SEROPEDICA;9445897;DJERJ;DESAFIO JOVEM EBENEZER DO ESTADO DO RIO DE JANEIRO;08872893000177;;M;RUA BERNARDO MARIA DA CONCEICAO;S/N;FAZENDA CAXIAS;23895320;;
330270;RJ;MARICA;9895124;ERNESTO CHE GUEVARA SMSM;HOSPITAL MUNICIPAL DR ERNESTO CHE GUEVARA;34427616000165;29131075000193;M;ROD ERNANI DO AMARAL PEIXOTO;23269;SAO JOSE DO IMBASSAI;24931000;;
330455;RJ;RIO DE JANEIRO;0070971;LEONARDO DA SILVA SENA;LEONARDO DA SILVA SENA;;;M;RUA MIGUEL LEMOS;53;COPACABANA;22071000;;
330520;RJ;SAO PEDRO DA ALDEIA;9890726;UNIDADE BASICA DE SAUDE RECANTO DO SOL;SECRETARIA MUNICIPAL DE SAUDE DE SAO PEDRO DA ALDEIA RJ;;36488708000180;M;SERGIO FERREIRA NUNES;12;RECANTO DO SOL;28948048;;
330455;RJ;RIO DE JANEIRO;9114300;SAO CONRADO SERVICOS LABORATORIAIS;SAO CONRADO SERVICOS LABORATORIAIS LTDA EPP;26117659000116;;M;ESTRADA DA GAVEA;817;SAO CONRADO;22610001;;
330620;RJ;VASSOURAS;0266833;UNIDADE BASICA DE SAUDE DA GLORIA;MUNICIPIO DE VASSOURAS;;32412819000748;M;RUA FAUSTINO DE ASSIS;66;GLORIA;27700000;;
330330;RJ;NITEROI;7609914;ROCHA E FONSECA FILIAL CHARITAS;ROCHA E FONSECA DIAGNOSTICOS;07727439000593;;M;AVENIDA SILVIO PICANCO;S/N;CHARITAS;24360030;;
330010;RJ;ANGRA DOS REIS;7878478;TRANSPETRO;PETROBRAS TRANSPORTE SA;02709449007080;;M;AVENIDA ANTONIO BERTHOLDO DA SILVA JORDAO;8441;PONTA LESTE;23916790;;
330100;RJ;CAMPOS DOS GOYTACAZES;9666389;VILA VERDE;NOVOS RUMOS SAUDE MENTAL LTDA;31468229000189;;M;AVENIDA ALBERTO TORRES;382;PQ CONSELHEIRO THOM;28035582;;
330455;RJ;RIO DE JANEIRO;9151109;CRISTINA COELHO SARMENTO CASTRO;CRISTINA COELHO SARMENTO CASTRO;;;M;RUA XAVIER DA SILVEIRA;45;COPACABANA;22061010;;
330455;RJ;RIO DE JANEIRO;0155128;DROGASMIL;CSB DROGARIAS S A;42225938010627;;M;RUA VOLUNTARIOS DA PATRIA;229;BOTAFOGO;22270001;;
330455;RJ;RIO DE JANEIRO;9913416;DROGARIA PACHECO JARDIM BOTANICO;DROGARIAS PACHECO S A;33438250013811;;M;JARDIM BOTANICO;700;JARDIM BOTANICO;22461000;;
330120;RJ;CARMO;0222259;FARMACIA PUBLICA MUNICIPAL DE CARMO;MUNICIPIO DE CARMO;;29128741002005;M;RUA ALCEU MATOS;87;CENTRO;28640000;;
330455;RJ;RIO DE JANEIRO;0270814;FERNANDO ANTONIO MONTEIRO BOTAFOGO;FERNANDO ANTONIO MONTEIRO;;;M;RUA VOLUNTARIOS DA PATRIA;190;BOTAFOGO;22270010;;
330510;RJ;SAO JOAO DE MERITI;1028596;ROSEMEY DA ROCHA COUTO;ROSEMEY DA ROCHA COUTO;;;M;RUA VENANCIA OLIVEIRA DOS SANTOS;44;VILAR DOS TELES;25560670;;
330455;RJ;RIO DE JANEIRO;9945768;LOUREIRO VASCULAR;LOUREIRO VASCULAR LTDA ME;16102983000107;;M;RUA IPIRANGA;25;LARANJEIRAS;22231120;;
330455;RJ;RIO DE JANEIRO;9796282;HOSPITAL PRO CRIANCA;HOSPITAIS INTEGRADOS DA GAVEA S A;31635857000292;;M;RUA DONA MARIANA;220;BOTAFOGO;22280020;;
330010;RJ;ANGRA DOS REIS;9333339;ANA CRISTINA ALMEIDA MAIA DA SILVA;ANA CRISTINA ALMEIDA MAIA DA SILVA;;;M;AVENIDA FRANCISCO MAGALHAES DE CASTRO;642;PARQUE MAMBUCABA;23953020;;
330455;RJ;RIO DE JANEIRO;9780793;PEDRO PAULO OROFINO DA SILVA;PEDRO PAULO OROFINO DA SILVA;;;M;RUA CONDE DE AGROLONGO;1134;PENHA;21020190;;
330420;RJ;RESENDE;9969438;EDUARDO RAMOS GUIMARAES;EDUARDO RAMOS GUIMARAES;;;M;AVENIDA GENERAL AFONSECA 166;166;VILA JULIETA;27520173;;
330455;RJ;RIO DE JANEIRO;9858563;CARDIAC CARE;CARDIAC CARE SERVICOS MEDICOS LTDA;34048982000103;;M;AVENIDA ARMANDO LOMBARDI;1000;BARRA DA TIJUCA;22640000;;
330455;RJ;RIO DE JANEIRO;9775234;MARIA ANGELA FACCA SENNE DE BRITTO OTORRINO BARRA;MARIA ANGELA FACCA SENNE DE BRITTO LTDA;;;M;AVENIDA DAS AMERICAS;500;BARRA DA TIJUCA;22640100;;
330630;RJ;VOLTA REDONDA;9791078;GASTROVALE SERVICOS MEDICOS;GASTROVALE SERVICOS MEDICOS LTDA;39763289000217;;M;RUA QUARENTA E UM;392;VILA SANTA CECILIA;27261240;;
330490;RJ;SAO GONCALO;9958630;ODONTO PERFEITO;PJ SERVICOS ODONTOLOGICOS LTDA;33076881000183;;M;ESTRADA RAUL VEIGA;356;RAUL VEIGA;24710480;;
330455;RJ;RIO DE JANEIRO;9972609;MARCIA CLAUDIA ESTRELLA GUIMARAES;MARCIA CLAUDIA ESTRELLA GUIMARAES;;;M;ESTRADA DE JACAREPAGUA;7880;FREGUESIA;22753034;;
330510;RJ;SAO JOAO DE MERITI;1040758;ALOIZIO LUCIO ALEIXO DA SILVA;ALOIZIO LUCIO ALEIXO DA SILVA;;;M;R CLAUDIONOR PERI;9;VILAR DO TELES;25555831;;
330455;RJ;RIO DE JANEIRO;9996796;GRILLO ROCHA PSICANALISE BOTAFOGO;GRILLO ROCHA PSICANALISE LTDA;34409269000229;;M;TRAVESSA VISCONDE DE MORAES;90;BOTAFOGO;22260080;;
330455;RJ;RIO DE JANEIRO;0190012;ODONTO CLASS;LM REABILITACAO ORAL;30734088000136;;M;ESTRADA DO RIO GRANDE;1885;JACAREPAGUA;22720010;;
330100;RJ;CAMPOS DOS GOYTACAZES;7795858;MARIA LUCIANA DOS SANTOS MACHADO;MARIA LUCIANA DOS SANTOS MACHADO;;;M;RUA TREZE DE MAIO;286;CENTRO;28010260;;
330550;RJ;SAQUAREMA;9876766;ANALISAR DIAGNOSTICO LABORATORIAIS EIRELI;ANALISAR DIAGNOSTOCO LABORATORIAIS EIRELI;33150144000183;;M;AVANIDA SAQUAREMA;5397;BACAXA;28994374;;
330455;RJ;RIO DE JANEIRO;0189634;ELIANA MARIA CARVALHO DA SILVA;ELIANA MARIA CARVALHO DA SILVA;;;M;RUA FIGUEIREDO DE MAGALHAES;286;COPACABANA;22031012;;
330455;RJ;RIO DE JANEIRO;0197548;CONEXAO;CONEXAO SEGURANCA E SAUDE LTDA;32067169000155;;M;R MARIZ E BARROS;00442;MARACANA;20270001;;
330455;RJ;RIO DE JANEIRO;1031775;MONICA DIAS JOGAIB;MONICA DIAS JOGAIB;;;M;ESTRADA DOS TRES RIOS;741;FREGUESIA;22755002;;
330490;RJ;SAO GONCALO;7399901;SIGMA DIAGNOSTICO POR IMAGEM S S LTDA ME;SIGMA DIAGNOSTICO POR IMAGEM S S LTDA ME;15007302000169;;M;RUA DR NILO PECANHA;495;ESTRELA DO NORTE;24445300;;
330455;RJ;RIO DE JANEIRO;0101419;EMPATHEIA SERVICOS MEDICOS;EMPATHEIA SERVICOS MEDICOS;36701893000140;;M;AVENIDA GUILHERME DE ALMEIDA;246;RECREIO DOS BANDEIRA;22790100;;
330455;RJ;RIO DE JANEIRO;7419015;NEUROBARRA;NEUROBARRA SERVICOS MEDICOS LTDA;12995209000111;;M;AV ARMANDO LOMBARDI;597;BARRA DA TIJUCA;22640020;;
330455;RJ;RIO DE JANEIRO;1038893;CONSULTORIO ODONTOLOGICO ELIZABETH AGUIAR;ANA ELIZABETH AGUIAR DA SILVA;;;M;RUA HADDOCK LOBO;200;TIJUCA;20260142;;
330455;RJ;RIO DE JANEIRO;9443932;DANIELE SILVA TAVEIRA;DANIELE SILVA TAVEIRA;;;M;RUA MEXICO;148;CENTRO;20031906;;
330630;RJ;VOLTA REDONDA;0062189;EMANUELLI ZANCANELLI BOSCO FERREIRA;EMANUELLI ZANCANELLI BOSCO FERREIRA;;;M;RUA NEME FELIPE;0043;ATERRADO;27215090;;
330455;RJ;RIO DE JANEIRO;9901620;APAQ;ASSOCIACAO DE PROTECAO E APOIO AO QUEIMADO;07196599000120;;M;RUA CONDE DE BOMFIM;1033;TIJUCA;20530001;;
330200;RJ;ITAGUAI;9649506;CLINICA MEDICA POPULAR VIVA MAIS;CLIMEPI CLINICA MEDICA POPULAR ITAGUAI EIRELI;28593764000157;;M;ARI PARREIRAS;734;BAIRRO DO ENGENHO;23820302;;
330455;RJ;RIO DE JANEIRO;9973001;AGENCIA TRANSFUSIONAL HOSPITAL SAMARITANO BOTAFOGO RJ;HEMOCENTRO SAO LUCAS TERAPIA CELULAR;57001604004914;;M;RUA BAMBINA;98;BOTAFOGO;22251050;;
330455;RJ;RIO DE JANEIRO;9659099;DOCTOR LEO;DOCTOR LEO CLINICA MEDICA LTDA;26294154000127;;M;RUA AUGUSTO DE VASCONCELOS;606;CAMPO GRANDE;23045120;;
330455;RJ;RIO DE JANEIRO;7675119;MARCIA ALVES CARNEIRO;MARCIA ALVES CARNEIRO;;;M;AVENIDA AMERICAS;555;BARRA DA TIJUCA;22631000;;
330455;RJ;RIO DE JANEIRO;9196951;EL HAYCK CIRURGIA MAXILOFACIAL AVANCADA;EL HAYCK CIRURGIA MAXILOFACIAL AVANCADA LTDA;23961356000197;;M;AVENIDA AYRTON SENNA;1850;BARRA DA TIJUCA;22775003;;
330270;RJ;MARICA;9198334;PATRICK DE FREITAS ANTUNES;PATRICK DE FREITAS ANTUNES;;;M;RUA ADELAIDE BEZERRA QUADRA 14 LT14;157;CENTRO;24900800;;
330455;RJ;RIO DE JANEIRO;1036521;ROSELENA FIERRO;ROSELENA FIERRO;;;M;AVENIDA RIO BRANCO;156;CENTRO;20040003;;
330455;RJ;RIO DE JANEIRO;0096431;DANIELA DUTRA SALLABERRY;DANIELA DUTRA SALLABERRY;;;M;AVENIDA ARMANDO LOMBARDI;1000;BARRA DA TIJUCA;22640000;;
330350;RJ;NOVA IGUACU;9935223;RV ODONTOLOGIA;RAFAEL DE C L MARENDINO CENTRO ODONTOLOGICO;34705326000136;;M;IRACEMA SOARES PEREIRA JUNQUEIRA;85;CENTRO;26210260;;
330455;RJ;RIO DE JANEIRO;9175474;ROSA CLAUDIA GARRIDO ENES COTA CENTRO;ROSA CLAUDIA GARRIDO ENES COTA;;;M;AVENIDA RIO BRANCO;156;CENTRO;20040901;;
330455;RJ;RIO DE JANEIRO;7517025;MICHELLE NEHME TUFFY FELIPPE;MICHELLE NEHME TUFFY FELIPPE;;;M;AVENIDA DAS AMERICAS;3500;BARRA DA TIJUCA;22640102;;
330455;RJ;RIO DE JANEIRO;9996788;FRANCISCO CARLOS GOULART BRITO;FRANCISCO CARLOS GOULART BRITO;;;M;RUA SOROCABA;464;BOTAFOGO;22271110;;
330100;RJ;CAMPOS DOS GOYTACAZES;9302182;GISELE RODRIGUES DE ABREU CANCIO;GISELE RODRIGUES DE ABREU CANCIO;;;M;RUA SALDANHA MARINHO;450;CENTRO;28010271;;
330300;RJ;MIRACEMA;9663983;IMAS;INSTITUTO MAGALY SIQUEIRA DE DIABETE E HIPERTENSAO IMAS;10941596000188;;M;RUA JOSE MONTEIRO DE BARROS;500;HOSPITAL;28460000;;
330455;RJ;RIO DE JANEIRO;9967656;VANIA PSICOLOGIA;VANIA TORRES PSICOLOGIA EIRELI;33100701000151;;M;RUA SENADOR DANTAS;75;CENTRO;20031204;;
330010;RJ;ANGRA DOS REIS;7988818;CONSULTORIO DE PSICOLOGIA ELLEN MONTEIRO PEIXOTO;CONSULTORIO DE PSICOLOGIA;;;M;RUA DO COMERCIO;314;CENTRO;23900567;;
330455;RJ;RIO DE JANEIRO;0225878;CAPUTTI ODONTOLOGIA;CAPUTTI ODONTOLOGIA INTEGRADA LTDA;02937345000100;;M;AVENIDA DAS AMERICAS;7907;BARRA DA TIJUCA;22793081;;
330010;RJ;ANGRA DOS REIS;7489269;REGINA CELIA BARRERA EIRELI;REGINA CELIA BARRERA EIRELI ME;18784005000118;;M;RUA BENEDITO PEREIRA ROCHA;332;PARQUE DASPALMEIRAS;23906485;;
330455;RJ;RIO DE JANEIRO;0279579;FAJARDO E SUASSUNA SERVICOS MEDICOS;FAJARDO E SUASSUNA SERVICOS MEDICOS LTDA;37298794000121;;M;AV NOSSA SENHORA DE COPACABANA;613;COPACABANA;22050002;;
330455;RJ;RIO DE JANEIRO;9426647;ANITA CANAAN LEAL SANTA ANNA BARRA;ANITA CANAAN LEAL SANTA ANNA;;;M;AVN AYRTON SENNA;3000;BARRA DA TIJUCA;22775904;;
330455;RJ;RIO DE JANEIRO;0197580;CLINICA KINESIUS;KINESIUS CLINICA FISIOTERAPICA LTDA;02612766000152;;M;RUA DAS MARRECAS;36;CENTRO;20031120;;
330550;RJ;SAQUAREMA;9733620;CONSULTORIO MEDICO DR GUSTAVO ELIAS JOSE;GUSTAVO ELIAS JOSE;;;M;RUA ADOLFO BRAVO;26;BACAXA;28994699;;
330010;RJ;ANGRA DOS REIS;7823819;CLINICA INFANTIL CRESCERE BENE;FUJIMOTO RESENDE SERVICOS MEDICOS EIRELI ME;07898645000132;;M;RUA CARLOS DRUMMOND DE ANDRADE;672;PARQUE MAMBUCABA;23954260;;
330455;RJ;RIO DE JANEIRO;9914315;EDUARDO PINTO PANTALEAO;EDUARDO PINTO PANTALEAO;;;M;AVN RIO BRANCO;133;CENTRO;20040006;;
330452;RJ;RIO DAS OSTRAS;9897445;CAROLINA TRINDADE MIRANDA;CAROLINA TRINDADE MIRANDA;;;M;RUA ARISTOTELES DA CUNHA;616;CHACARA MARILEA;28896165;;
330170;RJ;DUQUE DE CAXIAS;0072508;FOLLOW KIDS;CLINICA INFANTIL MULTIPROFISSIONAL LTDA;13617875000260;;M;ROD WASHINGTON LUIZ;2550;PARQUE DUQUE;25085009;;
330455;RJ;RIO DE JANEIRO;1036092;PETER SALEM JUNIOR;PETER SALEM JUNIOR;;;M;RUA BARATA RIBEIRO;383;COPACABANA;22040001;;
330220;RJ;ITAPERUNA;7649940;CLINICA VETERINARIA RIVER SIDE;HOSPITAL VETERINARIO RIVER SIDE DE ITAPERUNA LTDA ME;17088716000195;;M;SITIO DA PRATA;01;ZONA RURAL;28300000;;
330455;RJ;RIO DE JANEIRO;7973462;CLINICA MAIS;SMED SERVICOS MEDICOS LTDA;11975835000345;;M;TEIXEIRA DE CASTRO;36;BONSUCESSO;21040112;;
330455;RJ;RIO DE JANEIRO;9891501;ENDOSFIT;CLINICA MEDICA ENDOSFIT EIRELI;31964966000172;;M;RUA CONDE DE IRAJA;370;BOTAFOGO;22271020;;
330455;RJ;RIO DE JANEIRO;9940057;ROBERTA PICCIN FERREIRA PEREIRA;ROBERTA PICCIN FERREIRA PEREIRA;;;M;RUA SOROCABA;138;BOTAFOGO;20510100;;
330100;RJ;CAMPOS DOS GOYTACAZES;7873786;CENTRO DE REFERENCIA DA DENGUE;CAMPOS SECRETARIA DE SAUDE E ASSISTENCIA SOCIAL;;29247491000151;M;AV JOSE ALVES DE AZEVEDO;337;CENTRO;28010000;;
330350;RJ;NOVA IGUACU;0104310;OTICAS CAROL;J A 2018 OTICA EIRELI;30757399000110;;M;TOMAS FONSECA;303;COMENDADOR SOARES;26280375;;
330455;RJ;RIO DE JANEIRO;9357629;CLINICA UB;ULTRASSONOGRAFIA BOTAFOGO EIRELI;27001700000823;;M;FRANCISCO REAL;1950;BANGU;21810042;;
330330;RJ;NITEROI;1042653;NORTHON CARVALHO ARAUJO TALARICO;NORTHON CARVALHO ARAUJO TALARICO;;;M;ERNANI DO AMARAL PEIXOTO;207;CENTRO;24020071;;
330490;RJ;SAO GONCALO;9975349;ALCNTARA SAUDE;CENTRO MEDICO ALCANTARA LTDA;32346117000118;;M;RUA CUSTODIO DE OLIVEIRA;31;ALCANTARA;24710370;;
330170;RJ;DUQUE DE CAXIAS;0105848;ALVARO VON HELD ODONTO CLINICA;ODONTO CLINICA VON HELD LTDA;10520474000460;;M;R TENENTE JOSE DIAS;533;CENTRO;25010305;;
330455;RJ;RIO DE JANEIRO;7672640;SERGIO VARELLA DE CASTRO;SERGIO VARELLA DE CASTRO;;;M;LARGO DO MACHADO;29;CATETE;22221020;;
330390;RJ;PETROPOLIS;9933948;MARIA LUIZA DA ROCHA AZEVEDO;MARIA LUIZA DA ROCHA AZEVEDO;;;M;RUA MARECHAL DEODORO;46;CENTRO;25620150;;
330330;RJ;NITEROI;1040499;CARINA RAQUEL DE SANTA ROSA;CARINA RAQUEL DE SANTA ROSA;;;M;RUA MARIZ E BARROS;176;ICARAI;24220121;;
330455;RJ;RIO DE JANEIRO;0258431;GEISIANE LEITES BASTOS PEREIRA;GEISIANE LEITES BASTOS PEREIRA;;;M;RUA ACAPURANA;200;GARDENIA AZUL;22765660;;
330010;RJ;ANGRA DOS REIS;7502982;LABORATORIO VIDA;LABORATORIO VIDA LTDA ME;19905167000120;;M;RUA CORONEL CARVALHO;173;CENTRO;23900310;;
330455;RJ;RIO DE JANEIRO;9922113;DG INTEGRACAO CLINICA E GESTAO;DG INTEGRACAO CLINICA E GESTAO EIRELI;34192459000156;;M;RUA SILVA PINTO;49;VILA ISABEL;20551902;;
330240;RJ;MACAE;9920323;LABORATORIO DE CITOPATOLOGIA;MUNICIPIO DE MACAE;;29115474000160;M;RUA TENENTE CORONEL AMADO;225;CENTRO;27910070;;
330455;RJ;RIO DE JANEIRO;9083642;CLEIDY FERREIRA DA SILVA;CLEIDY FERREIRA DA SILVA;;;M;RUA GUARAPARI;41;MADUREIRA;21351120;;
330455;RJ;RIO DE JANEIRO;7858922;CUIDAR SAUDE MULHER;CUIDAR SAUDE MULHER LTDA;22946515000111;;M;RUA DAGMAR DA FONSECA;17;MADUREIRA;21351040;;
330390;RJ;PETROPOLIS;0088935;HOSPITAL NOSSA SENHORA APARECIDA HNSA;HOSPITAL NOSSA SENHORA APARECIDA LTDA;32019926000115;;M;RUA DOUTOR PAULO LOBO DE MORAIS;312;VALPARAISO;25655070;;
